X,Y,R,G,B
3,120,114,68,114
4,120,117,69,113
5,120,118,70,118
6,120,118,70,125
7,120,119,71,126
8,120,119,72,124
9,120,122,72,125
10,120,125,71,125
11,120,128,71,127
12,120,129,72,128
13,120,127,75,129
14,120,119,77,128
15,120,123,76,124
16,120,126,75,122
17,120,124,74,130
18,120,129,74,131
19,120,131,76,133
20,120,127,76,132
21,120,124,80,131
22,120,123,77,136
23,120,123,78,134
24,120,126,79,131
25,120,121,83,134
26,120,124,82,132
27,120,127,81,126
28,120,124,82,132
29,120,124,79,135
30,120,121,83,134
31,120,118,85,134
32,120,122,84,136
33,120,120,84,142
34,120,118,82,147
35,120,116,84,142
36,120,114,85,140
37,120,114,85,142
38,120,114,85,142
39,120,114,87,144
40,120,111,87,148
41,120,106,91,153
42,120,106,89,150
43,120,107,87,139
44,120,104,89,139
45,120,100,86,141
46,120,103,86,144
47,120,103,84,143
48,120,101,86,141
49,120,98,87,143
50,120,99,86,138
51,120,98,89,142
52,120,95,86,144
53,120,89,90,142
54,120,89,89,146
55,120,89,89,146
56,120,87,91,138
57,120,86,93,136
58,120,82,91,135
59,120,80,92,133
60,120,84,89,142
61,120,86,89,141
62,120,83,93,133
63,120,83,92,137
64,120,79,90,136
65,120,81,91,128
66,120,79,91,128
67,120,79,90,136
68,120,79,90,136
69,120,76,90,131
70,120,75,89,130
71,120,80,89,131
72,120,79,92,126
73,120,80,91,121
74,120,78,91,125
75,120,78,92,128
76,120,76,91,127
77,120,72,92,126
78,120,71,92,119
79,120,74,92,122
80,120,70,94,118
81,120,68,95,111
82,120,73,92,115
83,120,69,92,121
84,120,65,94,114
85,120,66,96,111
86,120,69,96,114
87,120,68,94,113
88,120,63,98,109
89,120,64,100,106
90,120,60,98,105
91,120,60,97,109
92,120,65,96,111
93,120,63,98,107
94,120,60,100,105
95,120,60,100,107
96,120,60,99,109
97,120,57,99,107
98,120,54,99,104
99,120,55,98,95
100,120,55,98,95
101,120,55,99,93
102,120,52,97,87
103,120,55,99,91
104,120,52,100,86
105,120,53,101,85
106,120,49,99,87
107,120,48,97,92
108,120,51,95,90
109,120,51,97,81
110,120,50,95,82
111,120,49,94,83
112,120,43,96,78
113,120,42,95,77
114,120,45,94,73
115,120,45,94,73
116,120,43,91,72
117,120,39,90,66
118,120,41,88,61
119,120,38,86,61
0,121,106,67,110
1,121,106,70,105
2,121,112,68,110
3,121,113,66,116
4,121,113,67,124
5,121,114,66,126
6,121,116,68,125
7,121,114,71,122
8,121,120,71,119
9,121,121,69,123
10,121,125,67,130
11,121,127,69,127
12,121,123,73,129
13,121,124,77,129
14,121,121,79,125
15,121,123,76,126
16,121,126,73,130
17,121,124,74,130
18,121,129,73,135
19,121,125,74,137
20,121,121,77,137
21,121,124,76,133
22,121,126,78,135
23,121,127,79,138
24,121,126,78,135
25,121,121,81,135
26,121,124,80,138
27,121,124,81,136
28,121,121,80,139
29,121,123,79,137
30,121,122,81,138
31,121,119,85,138
32,121,120,86,139
33,121,119,82,142
34,121,118,83,144
35,121,113,83,143
36,121,113,84,137
37,121,113,84,139
38,121,112,84,143
39,121,114,85,150
40,121,110,91,150
41,121,104,92,153
42,121,109,89,146
43,121,109,87,137
44,121,105,87,143
45,121,104,88,143
46,121,98,90,140
47,121,97,89,137
48,121,101,86,137
49,121,101,86,141
50,121,95,86,144
51,121,95,87,140
52,121,95,87,138
53,121,89,89,137
54,121,88,89,141
55,121,92,88,142
56,121,92,88,140
57,121,86,91,135
58,121,83,93,131
59,121,88,90,131
60,121,89,90,140
61,121,85,88,140
62,121,85,89,138
63,121,78,91,134
64,121,76,90,133
65,121,79,91,132
66,121,80,91,135
67,121,82,91,143
68,121,79,91,140
69,121,78,90,129
70,121,82,90,126
71,121,79,92,124
72,121,78,90,129
73,121,84,89,126
74,121,81,89,125
75,121,77,88,130
76,121,78,88,126
77,121,75,90,126
78,121,70,93,124
79,121,74,89,123
80,121,74,90,119
81,121,69,92,119
82,121,67,92,118
83,121,67,92,118
84,121,66,94,119
85,121,66,94,119
86,121,71,93,113
87,121,69,94,109
88,121,69,95,107
89,121,69,97,106
90,121,62,100,106
91,121,60,97,109
92,121,62,94,110
93,121,63,98,109
94,121,62,100,108
95,121,60,98,105
96,121,54,98,108
97,121,51,101,100
98,121,59,98,96
99,121,62,96,96
100,121,55,98,97
101,121,52,98,94
102,121,56,99,87
103,121,59,96,93
104,121,55,98,95
105,121,49,102,84
106,121,49,99,85
107,121,54,96,87
108,121,56,96,87
109,121,48,99,81
110,121,47,97,80
111,121,47,95,79
112,121,41,97,78
113,121,39,97,75
114,121,39,94,76
115,121,38,94,72
116,121,38,94,70
117,121,39,94,64
118,121,42,90,62
119,121,40,86,66
0,122,105,66,109
1,122,104,71,109
2,122,107,70,116
3,122,112,69,127
4,122,108,67,129
5,122,111,69,120
6,122,114,70,119
7,122,114,70,126
8,122,118,70,127
9,122,123,67,127
10,122,118,69,131
11,122,119,73,131
12,122,123,73,131
13,122,120,73,127
14,122,121,74,127
15,122,125,73,127
16,122,126,73,132
17,122,124,73,134
18,122,121,72,137
19,122,117,74,139
20,122,119,75,138
21,122,125,77,136
22,122,123,77,138
23,122,123,79,137
24,122,129,78,136
25,122,129,78,136
26,122,125,81,142
27,122,124,80,142
28,122,121,79,141
29,122,124,80,138
30,122,126,79,142
31,122,122,80,147
32,122,118,80,145
33,122,115,80,142
34,122,115,83,141
35,122,111,82,144
36,122,112,81,144
37,122,112,82,142
38,122,113,85,147
39,122,114,85,150
40,122,110,90,156
41,122,107,91,158
42,122,106,90,146
43,122,105,88,139
44,122,104,88,143
45,122,105,87,143
46,122,101,88,140
47,122,97,88,141
48,122,99,88,144
49,122,99,88,142
50,122,97,85,144
51,122,97,87,145
52,122,97,88,141
53,122,88,87,138
54,122,88,86,144
55,122,94,87,144
56,122,88,88,145
57,122,85,90,143
58,122,82,93,133
59,122,87,89,131
60,122,86,90,137
61,122,84,89,140
62,122,85,88,140
63,122,82,90,140
64,122,78,93,141
65,122,81,89,136
66,122,82,89,142
67,122,84,88,144
68,122,80,88,133
69,122,80,89,129
70,122,80,89,131
71,122,76,92,134
72,122,73,92,133
73,122,78,90,129
74,122,76,91,129
75,122,76,91,129
76,122,78,88,126
77,122,74,90,128
78,122,69,93,128
79,122,70,93,124
80,122,70,94,120
81,122,67,91,122
82,122,67,91,124
83,122,69,94,124
84,122,65,94,123
85,122,64,91,120
86,122,68,94,115
87,122,67,97,112
88,122,68,95,109
89,122,68,95,109
90,122,63,98,105
91,122,61,99,107
92,122,65,97,109
93,122,62,96,109
94,122,60,98,105
95,122,60,98,105
96,122,54,99,104
97,122,54,100,98
98,122,62,98,99
99,122,62,98,97
100,122,55,97,101
101,122,52,97,102
102,122,53,100,93
103,122,56,98,93
104,122,53,98,90
105,122,49,99,85
106,122,50,100,88
107,122,46,99,86
108,122,50,98,81
109,122,46,99,83
110,122,47,95,81
111,122,46,94,78
112,122,37,97,77
113,122,41,98,72
114,122,38,94,70
115,122,35,93,73
116,122,38,92,71
117,122,36,90,63
118,122,35,87,65
119,122,36,84,68
0,123,100,68,113
1,123,107,68,115
2,123,109,67,115
3,123,115,66,116
4,123,113,66,120
5,123,111,69,120
6,123,114,70,117
7,123,113,68,120
8,123,117,69,124
9,123,121,71,122
10,123,118,71,119
11,123,116,74,124
12,123,119,70,132
13,123,122,71,131
14,123,123,73,127
15,123,125,73,125
16,123,126,71,131
17,123,123,71,137
18,123,124,73,134
19,123,121,78,131
20,123,120,79,138
21,123,127,74,144
22,123,123,79,141
23,123,121,79,143
24,123,126,78,144
25,123,124,80,140
26,123,124,80,142
27,123,122,81,142
28,123,122,81,142
29,123,122,81,142
30,123,120,79,145
31,123,120,79,145
32,123,119,79,142
33,123,115,83,141
34,123,112,84,141
35,123,109,83,144
36,123,107,85,140
37,123,109,83,142
38,123,110,84,147
39,123,111,85,149
40,123,109,88,150
41,123,109,89,146
42,123,106,88,147
43,123,103,90,144
44,123,102,89,141
45,123,99,88,146
46,123,100,86,141
47,123,98,89,142
48,123,96,89,146
49,123,97,88,143
50,123,97,87,145
51,123,92,88,144
52,123,92,88,142
53,123,86,89,143
54,123,86,89,143
55,123,86,91,146
56,123,83,92,148
57,123,85,90,141
58,123,85,91,139
59,123,88,87,138
60,123,84,90,135
61,123,84,89,138
62,123,87,87,144
63,123,81,87,144
64,123,80,91,140
65,123,77,93,133
66,123,76,91,136
67,123,76,91,138
68,123,78,91,134
69,123,82,91,135
70,123,81,89,134
71,123,77,89,128
72,123,70,92,126
73,123,72,93,129
74,123,74,90,130
75,123,72,91,130
76,123,72,94,127
77,123,69,91,127
78,123,65,93,129
79,123,67,94,124
80,123,68,93,119
81,123,69,94,120
82,123,70,93,124
83,123,65,92,124
84,123,62,94,122
85,123,65,95,119
86,123,66,94,117
87,123,65,96,113
88,123,65,96,113
89,123,65,96,113
90,123,61,99,107
91,123,60,100,105
92,123,54,98,106
93,123,56,98,106
94,123,57,99,107
95,123,59,97,112
96,123,55,100,107
97,123,54,100,100
98,123,57,98,98
99,123,59,98,94
100,123,58,96,99
101,123,53,97,105
102,123,55,98,95
103,123,55,97,90
104,123,55,97,92
105,123,56,95,93
106,123,48,95,88
107,123,44,95,87
108,123,45,97,84
109,123,47,95,83
110,123,50,93,83
111,123,46,94,78
112,123,39,96,77
113,123,41,93,78
114,123,43,91,74
115,123,43,89,73
116,123,42,88,72
117,123,36,89,71
118,123,33,89,70
119,123,32,85,68
0,124,101,66,112
1,124,106,67,114
2,124,111,66,113
3,124,112,66,113
4,124,115,65,118
5,124,114,66,126
6,124,113,68,122
7,124,117,70,120
8,124,116,72,121
9,124,117,70,118
10,124,117,70,120
11,124,115,72,125
12,124,117,72,128
13,124,119,74,125
14,124,120,73,125
15,124,128,71,127
16,124,131,70,134
17,124,127,72,143
18,124,129,73,135
19,124,127,77,130
20,124,122,76,137
21,124,123,76,142
22,124,120,79,138
23,124,123,76,142
24,124,122,79,149
25,124,118,83,144
26,124,124,77,143
27,124,124,78,141
28,124,123,78,143
29,124,120,79,145
30,124,121,80,151
31,124,120,79,145
32,124,118,81,141
33,124,115,83,141
34,124,114,85,140
35,124,112,85,139
36,124,106,85,144
37,124,107,86,143
38,124,108,89,138
39,124,107,87,141
40,124,103,87,142
41,124,106,85,142
42,124,107,85,151
43,124,102,87,151
44,124,101,86,148
45,124,101,84,147
46,124,98,87,143
47,124,95,87,140
48,124,96,90,140
49,124,98,89,144
50,124,94,86,146
51,124,91,89,140
52,124,89,89,144
53,124,87,89,148
54,124,86,91,144
55,124,81,92,150
56,124,83,92,148
57,124,85,94,141
58,124,84,92,144
59,124,88,88,143
60,124,83,91,139
61,124,82,92,139
62,124,84,89,140
63,124,82,92,141
64,124,82,92,139
65,124,78,91,136
66,124,76,92,134
67,124,76,91,136
68,124,76,89,137
69,124,79,90,136
70,124,76,92,132
71,124,76,91,129
72,124,72,94,127
73,124,68,95,127
74,124,72,92,126
75,124,77,88,130
76,124,68,90,126
77,124,68,92,125
78,124,65,91,128
79,124,68,92,127
80,124,68,92,123
81,124,69,92,121
82,124,71,91,123
83,124,65,95,119
84,124,60,96,116
85,124,61,97,117
86,124,65,95,117
87,124,68,93,121
88,124,65,92,120
89,124,62,94,118
90,124,60,96,114
91,124,60,97,109
92,124,59,97,112
93,124,57,98,112
94,124,59,98,109
95,124,57,97,104
96,124,51,99,99
97,124,51,100,97
98,124,51,100,97
99,124,53,98,103
100,124,57,94,102
101,124,56,94,95
102,124,57,96,92
103,124,52,97,87
104,124,52,97,89
105,124,56,94,97
106,124,51,95,94
107,124,50,96,90
108,124,47,97,84
109,124,46,96,81
110,124,46,94,80
111,124,42,95,77
112,124,37,95,76
113,124,38,93,77
114,124,41,92,74
115,124,41,90,71
116,124,42,88,72
117,124,37,90,70
118,124,33,89,66
119,124,31,87,63
0,125,102,65,110
1,125,100,68,111
2,125,106,66,116
3,125,113,66,118
4,125,113,66,118
5,125,110,67,120
6,125,110,67,122
7,125,116,68,125
8,125,116,71,125
9,125,116,71,125
10,125,113,74,119
11,125,114,75,118
12,125,114,74,124
13,125,114,76,125
14,125,120,75,129
15,125,129,71,134
16,125,126,70,135
17,125,122,69,140
18,125,123,71,139
19,125,123,74,134
20,125,122,76,135
21,125,120,78,140
22,125,119,77,139
23,125,120,78,140
24,125,116,82,139
25,125,120,79,145
26,125,126,78,149
27,125,124,80,142
28,125,118,81,141
29,125,115,79,146
30,125,115,79,146
31,125,116,81,143
32,125,116,81,143
33,125,115,80,142
34,125,116,81,145
35,125,115,82,143
36,125,109,85,145
37,125,105,86,147
38,125,107,87,139
39,125,106,89,142
40,125,106,85,144
41,125,104,85,148
42,125,99,87,150
43,125,101,87,146
44,125,98,86,147
45,125,98,89,144
46,125,97,88,141
47,125,97,85,144
48,125,95,86,144
49,125,95,88,147
50,125,95,88,147
51,125,93,89,143
52,125,89,88,150
53,125,86,88,149
54,125,87,90,144
55,125,86,89,152
56,125,85,89,149
57,125,82,89,142
58,125,80,89,146
59,125,86,85,146
60,125,85,87,144
61,125,85,90,143
62,125,85,90,143
63,125,82,89,146
64,125,80,90,142
65,125,80,91,138
66,125,76,91,140
67,125,76,90,142
68,125,78,90,138
69,125,76,92,134
70,125,79,93,133
71,125,78,91,132
72,125,73,93,127
73,125,67,94,128
74,125,72,91,130
75,125,80,86,134
76,125,76,87,131
77,125,69,91,127
78,125,65,92,131
79,125,62,91,126
80,125,65,91,128
81,125,63,92,128
82,125,65,92,122
83,125,68,91,118
84,125,68,94,117
85,125,63,96,117
86,125,63,93,120
87,125,69,92,121
88,125,63,94,114
89,125,57,96,110
90,125,62,95,114
91,125,65,94,114
92,125,65,94,114
93,125,63,94,116
94,125,65,94,109
95,125,67,95,103
96,125,56,96,103
97,125,55,97,101
98,125,53,98,99
99,125,50,97,106
100,125,51,95,101
101,125,53,98,92
102,125,57,96,92
103,125,51,95,90
104,125,48,99,81
105,125,50,97,88
106,125,51,95,92
107,125,45,96,90
108,125,41,94,94
109,125,41,95,86
110,125,41,97,78
111,125,43,94,77
112,125,41,94,76
113,125,38,93,74
114,125,38,92,71
115,125,39,90,68
116,125,36,89,71
117,125,35,91,72
118,125,38,87,66
119,125,36,85,61
0,126,104,64,114
1,126,103,66,115
2,126,108,65,118
3,126,114,64,119
4,126,113,66,116
5,126,107,67,119
6,126,113,68,122
7,126,120,68,124
8,126,117,69,124
9,126,115,70,124
10,126,112,73,116
11,126,115,74,117
12,126,113,72,127
13,126,116,72,132
14,126,119,73,127
15,126,123,73,131
16,126,124,73,136
17,126,119,75,138
18,126,126,72,138
19,126,129,72,141
20,126,125,76,140
21,126,122,77,140
22,126,124,74,141
23,126,122,77,140
24,126,119,79,138
25,126,120,78,142
26,126,122,76,148
27,126,123,77,149
28,126,120,80,143
29,126,116,82,139
30,126,116,82,139
31,126,116,81,145
32,126,116,82,141
33,126,116,85,138
34,126,113,83,143
35,126,112,81,146
36,126,107,84,146
37,126,105,86,147
38,126,105,87,141
39,126,105,88,137
40,126,106,89,138
41,126,99,88,146
42,126,99,88,146
43,126,106,88,144
44,126,104,87,147
45,126,99,89,138
46,126,97,88,141
47,126,94,86,146
48,126,93,88,149
49,126,95,88,147
50,126,95,87,140
51,126,92,88,144
52,126,92,86,152
53,126,89,86,149
54,126,88,87,149
55,126,88,86,155
56,126,82,88,150
57,126,81,87,144
58,126,81,87,146
59,126,82,85,150
60,126,84,88,146
61,126,86,88,147
62,126,84,88,146
63,126,81,87,144
64,126,80,90,142
65,126,79,91,140
66,126,74,91,144
67,126,74,90,146
68,126,73,93,138
69,126,76,92,132
70,126,79,90,134
71,126,75,89,132
72,126,75,91,131
73,126,74,93,134
74,126,70,95,125
75,126,75,92,127
76,126,74,90,130
77,126,71,90,129
78,126,72,91,128
79,126,67,94,128
80,126,68,91,131
81,126,66,92,127
82,126,66,96,120
83,126,63,94,118
84,126,62,91,122
85,126,67,91,124
86,126,67,90,126
87,126,67,92,120
88,126,69,95,107
89,126,65,94,109
90,126,62,95,114
91,126,65,96,113
92,126,63,95,109
93,126,62,96,112
94,126,65,93,118
95,126,61,92,109
96,126,56,95,107
97,126,55,97,101
98,126,57,98,102
99,126,53,95,104
100,126,50,97,104
101,126,50,99,96
102,126,58,95,92
103,126,56,92,94
104,126,50,95,94
105,126,50,96,90
106,126,50,94,88
107,126,47,96,88
108,126,46,94,91
109,126,43,95,84
110,126,42,94,79
111,126,45,93,77
112,126,41,94,76
113,126,38,93,77
114,126,38,91,73
115,126,43,89,71
116,126,39,87,71
117,126,36,88,73
118,126,38,86,70
119,126,37,83,68
0,127,104,64,112
1,127,105,64,119
2,127,108,64,122
3,127,107,67,121
4,127,104,69,119
5,127,107,69,120
6,127,111,68,122
7,127,116,67,127
8,127,112,68,131
9,127,114,70,130
10,127,117,69,126
11,127,117,68,128
12,127,115,72,125
13,127,114,74,126
14,127,119,73,131
15,127,119,73,131
16,127,120,73,135
17,127,118,77,132
18,127,121,72,137
19,127,127,69,146
20,127,124,73,145
21,127,121,77,137
22,127,122,75,139
23,127,123,77,140
24,127,122,77,142
25,127,122,76,148
26,127,122,76,148
27,127,121,75,145
28,127,115,80,144
29,127,113,83,143
30,127,115,82,143
31,127,113,85,144
32,127,113,85,147
33,127,109,83,142
34,127,106,85,142
35,127,109,85,143
36,127,107,86,143
37,127,103,86,146
38,127,107,86,145
39,127,105,88,139
40,127,102,89,141
41,127,101,86,148
42,127,101,84,147
43,127,104,85,146
44,127,99,88,146
45,127,97,88,141
46,127,92,90,141
47,127,93,88,149
48,127,97,86,153
49,127,91,89,142
50,127,91,89,142
51,127,94,86,148
52,127,92,87,150
53,127,84,87,150
54,127,84,87,152
55,127,84,86,156
56,127,82,87,154
57,127,80,91,147
58,127,83,90,145
59,127,84,88,144
60,127,80,90,144
61,127,82,89,146
62,127,79,90,146
63,127,80,91,147
64,127,77,91,146
65,127,72,91,141
66,127,73,93,136
67,127,78,90,140
68,127,76,93,142
69,127,73,93,136
70,127,76,91,138
71,127,77,93,138
72,127,76,90,135
73,127,70,91,132
74,127,68,96,123
75,127,65,94,121
76,127,68,90,126
77,127,72,91,130
78,127,74,90,132
79,127,68,92,127
80,127,71,90,125
81,127,69,91,127
82,127,66,93,123
83,127,63,92,124
84,127,60,94,126
85,127,67,91,124
86,127,67,91,124
87,127,62,94,120
88,127,62,94,120
89,127,62,92,116
90,127,60,96,112
91,127,63,94,114
92,127,60,96,116
93,127,59,96,120
94,127,57,95,116
95,127,53,96,111
96,127,57,96,108
97,127,55,97,103
98,127,56,95,109
99,127,56,95,109
100,127,51,95,101
101,127,57,93,95
102,127,60,94,94
103,127,51,95,94
104,127,48,94,92
105,127,50,94,88
106,127,50,95,86
107,127,49,93,87
108,127,48,92,84
109,127,48,93,78
110,127,46,94,78
111,127,40,96,77
112,127,40,96,77
113,127,39,92,77
114,127,39,89,74
115,127,43,89,71
116,127,41,86,71
117,127,35,86,69
118,127,34,87,67
119,127,34,85,68
0,128,98,63,111
1,128,107,63,119
2,128,109,66,121
3,128,100,69,120
4,128,103,69,123
5,128,107,66,125
6,128,112,67,116
7,128,112,67,118
8,128,108,69,130
9,128,108,70,131
10,128,112,69,125
11,128,115,69,130
12,128,113,73,125
13,128,113,75,124
14,128,115,74,133
15,128,114,74,135
16,128,117,73,133
17,128,121,74,129
18,128,123,74,134
19,128,123,73,142
20,128,125,73,141
21,128,119,78,135
22,128,117,78,137
23,128,120,81,137
24,128,119,79,142
25,128,123,75,146
26,128,121,78,149
27,128,124,79,144
28,128,118,83,142
29,128,112,84,143
30,128,113,79,147
31,128,110,84,147
32,128,105,82,149
33,128,103,81,148
34,128,106,82,147
35,128,105,87,143
36,128,109,85,145
37,128,107,82,152
38,128,107,84,146
39,128,104,85,146
40,128,99,87,148
41,128,101,87,146
42,128,97,87,147
43,128,98,89,144
44,128,95,88,145
45,128,96,89,146
46,128,96,90,144
47,128,94,86,148
48,128,93,85,149
49,128,93,91,146
50,128,89,91,149
51,128,90,89,151
52,128,89,89,148
53,128,83,90,147
54,128,86,89,145
55,128,91,87,150
56,128,84,90,152
57,128,85,89,149
58,128,88,87,149
59,128,85,89,145
60,128,83,93,144
61,128,86,90,148
62,128,82,89,146
63,128,80,89,148
64,128,76,92,148
65,128,71,94,146
66,128,77,92,142
67,128,80,90,142
68,128,76,92,144
69,128,71,93,140
70,128,74,92,138
71,128,73,92,140
72,128,68,95,138
73,128,72,92,135
74,128,73,92,133
75,128,70,92,130
76,128,70,92,130
77,128,73,92,133
78,128,73,91,135
79,128,71,90,125
80,128,69,92,119
81,128,65,92,124
82,128,68,89,128
83,128,65,91,128
84,128,60,94,126
85,128,63,94,125
86,128,63,92,128
87,128,60,94,124
88,128,56,95,120
89,128,59,94,118
90,128,62,95,116
91,128,60,95,120
92,128,57,94,120
93,128,59,93,120
94,128,56,95,111
95,128,53,95,106
96,128,56,96,105
97,128,52,97,102
98,128,51,94,107
99,128,55,93,112
100,128,57,94,102
101,128,55,90,98
102,128,56,93,99
103,128,53,98,92
104,128,51,97,91
105,128,48,97,90
106,128,46,95,85
107,128,47,93,89
108,128,44,94,82
109,128,46,94,78
110,128,48,93,78
111,128,40,95,79
112,128,36,94,74
113,128,40,90,73
114,128,41,89,77
115,128,40,89,70
116,128,38,86,68
117,128,35,86,69
118,128,34,85,65
119,128,34,84,60
0,129,102,65,110
1,129,107,65,111
2,129,103,65,119
3,129,99,68,117
4,129,105,67,118
5,129,112,65,126
6,129,113,68,122
7,129,110,67,122
8,129,106,71,124
9,129,104,72,131
10,129,110,72,128
11,129,112,74,123
12,129,108,75,125
13,129,114,73,130
14,129,114,74,138
15,129,113,76,137
16,129,113,76,139
17,129,117,75,135
18,129,120,73,139
19,129,124,73,149
20,129,127,71,147
21,129,118,76,138
22,129,110,80,138
23,129,116,78,141
24,129,117,77,141
25,129,117,79,146
26,129,115,79,150
27,129,114,79,154
28,129,112,80,154
29,129,114,80,148
30,129,115,78,154
31,129,111,81,152
32,129,109,82,150
33,129,107,84,146
34,129,109,82,152
35,129,107,82,152
36,129,107,85,151
37,129,107,82,152
38,129,105,83,147
39,129,103,83,149
40,129,101,88,153
41,129,98,85,151
42,129,98,86,149
43,129,101,88,149
44,129,99,89,151
45,129,92,89,149
46,129,92,89,147
47,129,92,89,149
48,129,95,86,153
49,129,90,89,153
50,129,91,90,152
51,129,91,91,150
52,129,85,93,147
53,129,84,90,152
54,129,89,90,153
55,129,89,91,149
56,129,80,91,147
57,129,83,89,149
58,129,85,89,145
59,129,83,90,147
60,129,83,90,147
61,129,78,92,147
62,129,82,91,147
63,129,83,89,153
64,129,78,91,151
65,129,74,92,148
66,129,77,91,148
67,129,79,88,144
68,129,78,89,144
69,129,76,90,142
70,129,74,92,138
71,129,72,92,133
72,129,73,91,137
73,129,73,93,138
74,129,72,92,135
75,129,73,91,135
76,129,73,92,133
77,129,70,92,128
78,129,70,88,130
79,129,70,89,126
80,129,63,93,122
81,129,61,95,125
82,129,65,93,127
83,129,68,89,130
84,129,64,90,124
85,129,58,92,119
86,129,59,93,124
87,129,62,93,126
88,129,60,94,122
89,129,60,96,116
90,129,59,96,116
91,129,56,96,116
92,129,57,95,118
93,129,59,94,118
94,129,55,95,113
95,129,55,96,109
96,129,56,95,109
97,129,53,97,109
98,129,52,96,106
99,129,58,92,108
100,129,58,93,104
101,129,54,93,103
102,129,53,92,102
103,129,50,91,93
104,129,49,91,95
105,129,46,93,97
106,129,47,93,91
107,129,47,94,87
108,129,41,96,80
109,129,42,94,81
110,129,46,91,85
111,129,41,92,82
112,129,41,90,85
113,129,35,92,75
114,129,35,91,72
115,129,36,87,70
116,129,36,87,70
117,129,35,86,69
118,129,34,85,68
119,129,31,84,66
0,130,105,61,107
1,130,102,65,110
2,130,99,65,118
3,130,107,67,117
4,130,107,67,119
5,130,110,68,126
6,130,108,67,124
7,130,105,65,128
8,130,104,67,129
9,130,102,69,135
10,130,108,68,134
11,130,112,70,132
12,130,112,72,133
13,130,110,70,134
14,130,114,71,140
15,130,120,72,145
16,130,117,74,143
17,130,117,74,139
18,130,122,75,139
19,130,122,73,149
20,130,122,73,149
21,130,116,78,141
22,130,116,79,139
23,130,117,77,143
24,130,117,78,148
25,130,114,80,148
26,130,112,80,152
27,130,109,80,158
28,130,109,84,153
29,130,107,82,154
30,130,103,82,157
31,130,106,83,154
32,130,109,82,152
33,130,107,85,149
34,130,106,82,156
35,130,103,82,153
36,130,105,85,153
37,130,109,84,151
38,130,105,86,149
39,130,98,89,144
40,130,98,89,144
41,130,98,88,146
42,130,97,87,147
43,130,98,87,152
44,130,97,85,155
45,130,97,86,153
46,130,97,87,145
47,130,93,88,149
48,130,91,86,158
49,130,86,87,155
50,130,89,87,147
51,130,91,89,144
52,130,84,91,148
53,130,87,88,154
54,130,86,89,156
55,130,80,89,157
56,130,79,88,156
57,130,83,88,155
58,130,78,91,151
59,130,81,91,154
60,130,81,92,152
61,130,77,93,147
62,130,78,92,147
63,130,79,89,150
64,130,78,91,151
65,130,79,93,150
66,130,80,89,148
67,130,77,92,142
68,130,77,92,140
69,130,76,91,138
70,130,76,92,134
71,130,75,91,133
72,130,70,90,136
73,130,72,91,141
74,130,72,92,137
75,130,72,90,136
76,130,73,92,131
77,130,70,93,124
78,130,69,90,129
79,130,69,90,131
80,130,67,90,128
81,130,61,95,125
82,130,64,98,127
83,130,67,93,132
84,130,67,89,132
85,130,62,91,126
86,130,59,93,124
87,130,62,93,126
88,130,60,95,118
89,130,59,96,120
90,130,59,95,124
91,130,55,98,118
92,130,56,96,116
93,130,57,95,114
94,130,57,95,116
95,130,55,96,109
96,130,55,95,113
97,130,55,94,106
98,130,55,95,102
99,130,55,95,104
100,130,56,93,101
101,130,52,93,107
102,130,53,91,106
103,130,52,92,96
104,130,50,93,96
105,130,47,92,95
106,130,46,92,90
107,130,46,92,88
108,130,43,92,87
109,130,45,92,83
110,130,44,90,86
111,130,35,91,83
112,130,37,90,81
113,130,37,91,77
114,130,37,90,74
115,130,35,87,74
116,130,33,89,70
117,130,37,85,67
118,130,33,83,66
119,130,27,82,66
0,131,101,62,107
1,131,103,60,113
2,131,97,67,116
3,131,101,70,119
4,131,101,67,126
5,131,105,66,120
6,131,107,66,123
7,131,105,69,126
8,131,105,68,129
9,131,100,69,135
10,131,109,69,135
11,131,116,69,135
12,131,113,70,137
13,131,112,71,137
14,131,117,70,140
15,131,115,72,142
16,131,111,73,138
17,131,117,72,138
18,131,120,73,139
19,131,116,76,140
20,131,116,76,142
21,131,113,77,144
22,131,111,79,140
23,131,108,80,140
24,131,108,81,147
25,131,114,80,148
26,131,113,77,146
27,131,107,80,146
28,131,106,81,151
29,131,107,82,154
30,131,98,86,147
31,131,105,82,153
32,131,108,80,153
33,131,106,83,154
34,131,107,82,152
35,131,104,84,152
36,131,101,84,151
37,131,101,86,150
38,131,101,86,150
39,131,95,87,149
40,131,97,86,151
41,131,101,86,148
42,131,98,88,146
43,131,97,86,149
44,131,93,88,149
45,131,92,87,150
46,131,90,90,147
47,131,87,92,147
48,131,83,91,152
49,131,86,89,156
50,131,89,87,156
51,131,89,88,150
52,131,87,89,152
53,131,85,91,155
54,131,89,89,155
55,131,85,88,151
56,131,84,86,156
57,131,83,89,151
58,131,81,92,150
59,131,78,91,153
60,131,80,91,151
61,131,79,90,146
62,131,77,91,144
63,131,79,89,150
64,131,79,88,156
65,131,80,89,148
66,131,81,88,140
67,131,76,90,146
68,131,72,93,148
69,131,70,93,144
70,131,74,92,140
71,131,74,94,140
72,131,70,94,140
73,131,71,92,144
74,131,72,91,141
75,131,72,91,130
76,131,70,94,131
77,131,67,95,131
78,131,69,90,131
79,131,71,89,131
80,131,68,89,128
